audit_id,sample_id,sample_type,split,source,valid_bin,valid_ratio,change_ratio,A_path,B_path,label_path,annotator_1_quality,annotator_2_quality,final_quality,error_type,notes
GFC10K-AUDIT-0438,000258,negative,val,gfc_2018_2020_expansion_congo_cameroon_01,0.05-0.10,0.065750,0.000000,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000258.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000258.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000258.png,,,,,
GFC10K-AUDIT-0439,005144,negative,test,gfc_2018_2020_expansion_andes_cloudforest_01,0.05-0.10,0.070831,0.025636,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/005144.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/005144.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/005144.png,,,,,
GFC10K-AUDIT-0440,004338,negative,test,gfc_2018_2020_expansion_boreal_siberia_01,0.05-0.10,0.080856,0.004340,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004338.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004338.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004338.png,,,,,
GFC10K-AUDIT-0441,004198,negative,train,gfc_2018_2020_expansion_boreal_canada_01,0.05-0.10,0.080887,0.000000,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004198.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004198.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004198.png,,,,,
GFC10K-AUDIT-0442,008251,negative,val,gfc_2018_2020_expansion_se_asia_sumatra_02,0.05-0.10,0.050400,0.019376,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008251.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008251.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008251.png,,,,,
GFC10K-AUDIT-0443,002380,negative,train,gfc_2018_2020_expansion_congo_caf_01,0.05-0.10,0.051651,0.002068,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/002380.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/002380.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/002380.png,,,,,
GFC10K-AUDIT-0444,008217,negative,val,gfc_2018_2020_expansion_se_asia_borneo_03,0.05-0.10,0.069992,0.011336,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008217.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008217.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008217.png,,,,,
GFC10K-AUDIT-0445,003009,negative,train,gfc_2018_2020_expansion_central_america_01,0.10-0.20,0.101822,0.028773,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003009.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003009.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003009.png,,,,,
GFC10K-AUDIT-0446,006912,negative,test,gfc_2018_2020_expansion_se_asia_borneo_03,0.20-0.40,0.321106,0.023094,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/006912.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/006912.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/006912.png,,,,,
GFC10K-AUDIT-0447,006261,negative,train,gfc_2018_2020_expansion_temperate_china_01,0.05-0.10,0.067642,0.014888,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/006261.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/006261.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/006261.png,,,,,
GFC10K-AUDIT-0448,009049,negative,val,gfc_2018_2020_expansion_amazon_bolivia_01,0.05-0.10,0.085678,0.008905,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/009049.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/009049.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/009049.png,,,,,
GFC10K-AUDIT-0449,001019,negative,val,gfc_2018_2020_amazon_01,0.20-0.40,0.220688,0.018253,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001019.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001019.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001019.png,,,,,
GFC10K-AUDIT-0450,008284,negative,test,gfc_2018_2020_expansion_se_asia_borneo_03,0.05-0.10,0.071945,0.020361,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008284.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008284.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008284.png,,,,,
GFC10K-AUDIT-0451,009138,negative,test,gfc_2018_2020_expansion_mexico_yucatan_01,0.20-0.40,0.231171,0.008053,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/009138.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/009138.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/009138.png,,,,,
GFC10K-AUDIT-0452,008124,negative,test,gfc_2018_2020_amazon_01,0.10-0.20,0.123932,0.006402,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008124.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008124.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008124.png,,,,,
GFC10K-AUDIT-0453,000122,negative,train,gfc_2018_2020_expansion_amazon_bolivia_01,0.20-0.40,0.390030,0.000000,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000122.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000122.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000122.png,,,,,
GFC10K-AUDIT-0454,008615,negative,test,gfc_2018_2020_borneo_02,>=0.40,0.586411,0.002498,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008615.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008615.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008615.png,,,,,
GFC10K-AUDIT-0455,007422,negative,test,gfc_2018_2020_amazon_01,0.05-0.10,0.070679,0.000648,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007422.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007422.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007422.png,,,,,
GFC10K-AUDIT-0456,001271,negative,val,gfc_2018_2020_expansion_se_asia_borneo_03,0.10-0.20,0.192764,0.024618,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001271.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001271.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001271.png,,,,,
GFC10K-AUDIT-0457,009180,negative,train,gfc_2018_2020_expansion_temperate_europe_01,0.05-0.10,0.062500,0.000000,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/009180.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/009180.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/009180.png,,,,,
GFC10K-AUDIT-0458,007900,negative,val,gfc_2018_2020_expansion_boreal_canada_01,0.20-0.40,0.292633,0.000521,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007900.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007900.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007900.png,,,,,
GFC10K-AUDIT-0459,001625,negative,train,gfc_2018_2020_expansion_se_asia_papua_01,0.05-0.10,0.053162,0.018370,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001625.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001625.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001625.png,,,,,
GFC10K-AUDIT-0460,008844,negative,val,gfc_2018_2020_amazon_02,0.10-0.20,0.107254,0.006260,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008844.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008844.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008844.png,,,,,
GFC10K-AUDIT-0461,007191,negative,train,gfc_2018_2020_borneo_02,0.05-0.10,0.099167,0.001231,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007191.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007191.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007191.png,,,,,
GFC10K-AUDIT-0462,009178,negative,train,gfc_2018_2020_amazon_01,0.05-0.10,0.060806,0.006524,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/009178.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/009178.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/009178.png,,,,,
GFC10K-AUDIT-0463,001628,negative,test,gfc_2018_2020_amazon_02,0.20-0.40,0.213928,0.011983,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001628.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001628.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001628.png,,,,,
GFC10K-AUDIT-0464,007708,negative,train,gfc_2018_2020_amazon_02,0.10-0.20,0.144897,0.000948,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007708.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007708.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007708.png,,,,,
GFC10K-AUDIT-0465,001348,negative,train,gfc_2018_2020_amazon_02,0.05-0.10,0.058121,0.000263,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001348.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001348.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001348.png,,,,,
GFC10K-AUDIT-0466,000468,negative,train,gfc_2018_2020_expansion_madagascar_east_01,0.05-0.10,0.052170,0.025446,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000468.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000468.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000468.png,,,,,
GFC10K-AUDIT-0467,006616,negative,train,gfc_2018_2020_expansion_se_asia_borneo_03,0.20-0.40,0.229645,0.006977,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/006616.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/006616.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/006616.png,,,,,
GFC10K-AUDIT-0468,000830,negative,train,gfc_2018_2020_expansion_congo_cameroon_01,0.05-0.10,0.050751,0.024955,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000830.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000830.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000830.png,,,,,
GFC10K-AUDIT-0469,007277,negative,test,gfc_2018_2020_borneo_02,0.20-0.40,0.367859,0.006554,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007277.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007277.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007277.png,,,,,
GFC10K-AUDIT-0470,002381,negative,train,gfc_2018_2020_expansion_mexico_yucatan_01,0.10-0.20,0.188522,0.009389,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/002381.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/002381.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/002381.png,,,,,
GFC10K-AUDIT-0471,001490,negative,train,gfc_2018_2020_expansion_boreal_siberia_01,0.05-0.10,0.050461,0.000907,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001490.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001490.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001490.png,,,,,
GFC10K-AUDIT-0472,008062,negative,train,gfc_2018_2020_expansion_andes_cloudforest_01,0.10-0.20,0.122864,0.001739,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008062.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008062.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008062.png,,,,,
GFC10K-AUDIT-0473,003029,negative,train,gfc_2018_2020_expansion_boreal_siberia_01,0.20-0.40,0.202026,0.000680,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003029.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003029.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003029.png,,,,,
GFC10K-AUDIT-0474,004227,negative,train,gfc_2018_2020_amazon_02,>=0.40,0.444000,0.005086,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004227.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004227.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004227.png,,,,,
GFC10K-AUDIT-0475,007897,negative,test,gfc_2018_2020_expansion_amazon_guiana_01,0.10-0.20,0.161102,0.005872,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007897.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007897.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007897.png,,,,,
GFC10K-AUDIT-0476,009078,negative,train,gfc_2018_2020_expansion_mexico_yucatan_01,0.20-0.40,0.303009,0.006295,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/009078.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/009078.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/009078.png,,,,,
GFC10K-AUDIT-0477,005356,negative,val,gfc_2018_2020_amazon_01,0.05-0.10,0.050797,0.000000,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/005356.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/005356.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/005356.png,,,,,
GFC10K-AUDIT-0478,000084,negative,train,gfc_2018_2020_borneo_01,0.05-0.10,0.053101,0.002011,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000084.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000084.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000084.png,,,,,
GFC10K-AUDIT-0479,007031,negative,train,gfc_2018_2020_borneo_02,>=0.40,0.524857,0.004099,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007031.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007031.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007031.png,,,,,
GFC10K-AUDIT-0480,005657,negative,train,gfc_2018_2020_expansion_se_asia_borneo_03,0.05-0.10,0.060516,0.012607,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/005657.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/005657.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/005657.png,,,,,
GFC10K-AUDIT-0481,002259,negative,train,gfc_2018_2020_borneo_02,0.10-0.20,0.145752,0.024707,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/002259.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/002259.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/002259.png,,,,,
GFC10K-AUDIT-0482,004897,negative,train,gfc_2018_2020_expansion_boreal_canada_01,>=0.40,0.501694,0.006539,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004897.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004897.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004897.png,,,,,
GFC10K-AUDIT-0483,001187,negative,val,gfc_2018_2020_expansion_amazon_bolivia_01,>=0.40,0.401291,0.000342,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001187.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001187.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001187.png,,,,,
GFC10K-AUDIT-0484,004785,negative,train,gfc_2018_2020_borneo_02,0.20-0.40,0.388992,0.021182,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004785.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004785.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004785.png,,,,,
GFC10K-AUDIT-0485,003413,negative,train,gfc_2018_2020_expansion_boreal_siberia_01,0.10-0.20,0.101227,0.018239,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003413.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003413.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003413.png,,,,,
GFC10K-AUDIT-0486,009829,negative,val,gfc_2018_2020_expansion_boreal_canada_01,0.05-0.10,0.065170,0.001873,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/009829.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/009829.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/009829.png,,,,,
GFC10K-AUDIT-0487,006969,negative,test,gfc_2018_2020_expansion_temperate_china_01,0.05-0.10,0.063614,0.019909,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/006969.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/006969.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/006969.png,,,,,
GFC10K-AUDIT-0488,008362,negative,test,gfc_2018_2020_expansion_se_asia_borneo_03,0.10-0.20,0.112000,0.016076,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008362.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008362.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008362.png,,,,,
GFC10K-AUDIT-0489,007313,negative,train,gfc_2018_2020_expansion_amazon_bolivia_01,0.05-0.10,0.096069,0.027160,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007313.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007313.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007313.png,,,,,
GFC10K-AUDIT-0490,003480,negative,test,gfc_2018_2020_amazon_02,0.05-0.10,0.051544,0.000296,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003480.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003480.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003480.png,,,,,
GFC10K-AUDIT-0491,006098,negative,test,gfc_2018_2020_expansion_boreal_siberia_01,0.20-0.40,0.214661,0.019121,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/006098.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/006098.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/006098.png,,,,,
GFC10K-AUDIT-0492,004745,negative,train,gfc_2018_2020_expansion_boreal_canada_01,0.10-0.20,0.105164,0.000000,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004745.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004745.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004745.png,,,,,
GFC10K-AUDIT-0493,004765,negative,train,gfc_2018_2020_expansion_se_asia_sumatra_02,0.10-0.20,0.171844,0.026727,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004765.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004765.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004765.png,,,,,
GFC10K-AUDIT-0494,001516,negative,train,gfc_2018_2020_expansion_amazon_guiana_01,0.05-0.10,0.057312,0.016773,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001516.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001516.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001516.png,,,,,
GFC10K-AUDIT-0495,009854,negative,train,gfc_2018_2020_amazon_01,>=0.40,0.622467,0.025543,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/009854.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/009854.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/009854.png,,,,,
GFC10K-AUDIT-0496,007383,negative,test,gfc_2018_2020_expansion_central_america_01,0.05-0.10,0.067093,0.000000,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007383.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007383.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007383.png,,,,,
GFC10K-AUDIT-0497,004113,negative,train,gfc_2018_2020_expansion_mexico_yucatan_01,0.05-0.10,0.086716,0.000880,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004113.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004113.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004113.png,,,,,
